Species_Name,tiplabel,gen,fam,ord,clade,higher,MSW3_sciName_matched,genes,extinct.,samp,PC
Allactaga_firouzi,Allactaga_firouzi_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Mouse-related,Euarchontoglires,Allactaga_firouzi,2,0,sampled,PC8_Dipodidae
Allactaga_hotsoni,Allactaga_hotsoni_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Mouse-related,Euarchontoglires,Allactaga_hotsoni,11,0,sampled,PC8_Dipodidae
Allactaga_major,Allactaga_major_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Mouse-related,Euarchontoglires,Allactaga_major,11,0,sampled,PC8_Dipodidae
Allactaga_severtzovi,Allactaga_severtzovi_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Mouse-related,Euarchontoglires,Allactaga_severtzovi,0,0,imputed,PC8_Dipodidae
Allactaga_sibirica,Allactaga_sibirica_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Mouse-related,Euarchontoglires,Allactaga_sibirica,13,0,sampled,PC8_Dipodidae
Allactaga_tetradactyla,Allactaga_tetradactyla_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Mouse-related,Euarchontoglires,Allactaga_tetradactyla,0,0,imputed,PC8_Dipodidae
Allactaga_toussi,Allactaga_toussi_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Mouse-related,Euarchontoglires,NA,2,0,sampled,PC8_Dipodidae
Allactaga_vinogradovi,Allactaga_vinogradovi_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Mouse-related,Euarchontoglires,Allactaga_vinogradovi,0,0,imputed,PC8_Dipodidae
Allactaga_williamsi,Allactaga_williamsi_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Mouse-related,Euarchontoglires,Allactaga_williamsi,2,0,sampled,PC8_Dipodidae
Allactodipus_bobrinskii,Allactodipus_bobrinskii_DIPODIDAE_RODENTIA,Allactodipus,DIPODIDAE,RODENTIA,Mouse-related,Euarchontoglires,Allactodipus_bobrinskii,11,0,sampled,PC8_Dipodidae
Allenopithecus_nigroviridis,Allenopithecus_nigroviridis_CERCOPITHECIDAE_PRIMATES,Allenopithecus,CERCOPITHECIDAE,PRIMATES,Catarrhini,Euarchontoglires,Allenopithecus_nigroviridis,10,0,sampled,PC5_Primates
Allocebus_trichotis,Allocebus_trichotis_CHEIROGALEIDAE_PRIMATES,Allocebus,CHEIROGALEIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,Allocebus_trichotis,1,0,sampled,PC5_Primates
Allocricetulus_curtatus,Allocricetulus_curtatus_CRICETIDAE_RODENTIA,Allocricetulus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Allocricetulus_curtatus,0,0,imputed,PC12_Cricetidae
Allocricetulus_eversmanni,Allocricetulus_eversmanni_CRICETIDAE_RODENTIA,Allocricetulus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Allocricetulus_eversmanni,2,0,sampled,PC12_Cricetidae
Alouatta_arctoidea,Alouatta_arctoidea_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Alouatta_belzebul,Alouatta_belzebul_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Alouatta_belzebul,14,0,sampled,PC5_Primates
Alouatta_caraya,Alouatta_caraya_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Alouatta_caraya,15,0,sampled,PC5_Primates
Alouatta_discolor,Alouatta_discolor_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Alouatta_guariba,Alouatta_guariba_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Alouatta_guariba,2,0,sampled,PC5_Primates
Alouatta_juara,Alouatta_juara_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Alouatta_macconnelli,Alouatta_macconnelli_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Alouatta_macconnelli,1,0,sampled,PC5_Primates
Alouatta_nigerrima,Alouatta_nigerrima_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Alouatta_nigerrima,0,0,imputed,PC5_Primates
Alouatta_palliata,Alouatta_palliata_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Alouatta_palliata,16,0,sampled,PC5_Primates
Alouatta_pigra,Alouatta_pigra_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Alouatta_pigra,1,0,sampled,PC5_Primates
Alouatta_puruensis,Alouatta_puruensis_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Alouatta_sara,Alouatta_sara_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Alouatta_sara,19,0,sampled,PC5_Primates
Alouatta_seniculus,Alouatta_seniculus_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Alouatta_seniculus,3,0,sampled,PC5_Primates
Alouatta_ululata,Alouatta_ululata_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Alticola_albicaudus,Alticola_albicaudus_CRICETIDAE_RODENTIA,Alticola,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Alticola_albicaudus,2,0,sampled,PC12_Cricetidae
Alticola_argentatus,Alticola_argentatus_CRICETIDAE_RODENTIA,Alticola,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Alticola_argentatus,4,0,sampled,PC12_Cricetidae
Alticola_barakshin,Alticola_barakshin_CRICETIDAE_RODENTIA,Alticola,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Alticola_barakshin,4,0,sampled,PC12_Cricetidae
Alticola_lemminus,Alticola_lemminus_CRICETIDAE_RODENTIA,Alticola,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Alticola_lemminus,4,0,sampled,PC12_Cricetidae
Alticola_macrotis,Alticola_macrotis_CRICETIDAE_RODENTIA,Alticola,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Alticola_macrotis,4,0,sampled,PC12_Cricetidae
Alticola_montosa,Alticola_montosa_CRICETIDAE_RODENTIA,Alticola,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Alticola_montosa,1,0,sampled,PC12_Cricetidae
Alticola_olchonensis,Alticola_olchonensis_CRICETIDAE_RODENTIA,Alticola,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Alticola_olchonensis,4,0,sampled,PC12_Cricetidae
Alticola_roylei,Alticola_roylei_CRICETIDAE_RODENTIA,Alticola,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Alticola_roylei,0,0,imputed,PC12_Cricetidae
Alticola_semicanus,Alticola_semicanus_CRICETIDAE_RODENTIA,Alticola,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Alticola_semicanus,4,0,sampled,PC12_Cricetidae
Alticola_stoliczkanus,Alticola_stoliczkanus_CRICETIDAE_RODENTIA,Alticola,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Alticola_stoliczkanus,1,0,sampled,PC12_Cricetidae
Alticola_strelzowi,Alticola_strelzowi_CRICETIDAE_RODENTIA,Alticola,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Alticola_strelzowi,3,0,sampled,PC12_Cricetidae
Alticola_tuvinicus,Alticola_tuvinicus_CRICETIDAE_RODENTIA,Alticola,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Alticola_tuvinicus,4,0,sampled,PC12_Cricetidae
Amblysomus_corriae,Amblysomus_corriae_CHRYSOCHLORIDAE_AFROSORICIDA,Amblysomus,CHRYSOCHLORIDAE,AFROSORICIDA,Afrotheria,Afroth.,Amblysomus_corriae,0,0,imputed,PC2_Afrotheria
Amblysomus_hottentotus,Amblysomus_hottentotus_CHRYSOCHLORIDAE_AFROSORICIDA,Amblysomus,CHRYSOCHLORIDAE,AFROSORICIDA,Afrotheria,Afroth.,Amblysomus_hottentotus,25,0,sampled,PC2_Afrotheria
Amblysomus_marleyi,Amblysomus_marleyi_CHRYSOCHLORIDAE_AFROSORICIDA,Amblysomus,CHRYSOCHLORIDAE,AFROSORICIDA,Afrotheria,Afroth.,Amblysomus_marleyi,1,0,sampled,PC2_Afrotheria
Amblysomus_robustus,Amblysomus_robustus_CHRYSOCHLORIDAE_AFROSORICIDA,Amblysomus,CHRYSOCHLORIDAE,AFROSORICIDA,Afrotheria,Afroth.,Amblysomus_robustus,0,0,imputed,PC2_Afrotheria
Amblysomus_septentrionalis,Amblysomus_septentrionalis_CHRYSOCHLORIDAE_AFROSORICIDA,Amblysomus,CHRYSOCHLORIDAE,AFROSORICIDA,Afrotheria,Afroth.,Amblysomus_septentrionalis,1,0,sampled,PC2_Afrotheria
Ametrida_centurio,Ametrida_centurio_PHYLLOSTOMIDAE_CHIROPTERA,Ametrida,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Ametrida_centurio,6,0,sampled,PC16_PhyllostomidRelated
Ammodillus_imbellis,Ammodillus_imbellis_MURIDAE_RODENTIA,Ammodillus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Ammodillus_imbellis,0,0,imputed,PC11_Muridae
Ammodorcas_clarkei,Ammodorcas_clarkei_BOVIDAE_CETARTIODACTYLA,Ammodorcas,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Ammodorcas_clarkei,0,0,imputed,PC20_Cetartiodactyla
Ammospermophilus_harrisii,Ammospermophilus_harrisii_SCIURIDAE_RODENTIA,Ammospermophilus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Ammospermophilus_harrisii,2,0,sampled,PC13_SquirrelRelated
Ammospermophilus_interpres,Ammospermophilus_interpres_SCIURIDAE_RODENTIA,Ammospermophilus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Ammospermophilus_interpres,1,0,sampled,PC13_SquirrelRelated
Ammospermophilus_leucurus,Ammospermophilus_leucurus_SCIURIDAE_RODENTIA,Ammospermophilus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Ammospermophilus_leucurus,1,0,sampled,PC13_SquirrelRelated
Ammospermophilus_nelsoni,Ammospermophilus_nelsoni_SCIURIDAE_RODENTIA,Ammospermophilus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Ammospermophilus_nelsoni,0,0,imputed,PC13_SquirrelRelated
Ammotragus_lervia,Ammotragus_lervia_BOVIDAE_CETARTIODACTYLA,Ammotragus,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Ammotragus_lervia,4,0,sampled,PC20_Cetartiodactyla
Amorphochilus_schnablii,Amorphochilus_schnablii_FURIPTERIDAE_CHIROPTERA,Amorphochilus,FURIPTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Amorphochilus_schnablii,0,0,imputed,PC16_PhyllostomidRelated
Amphinectomys_savamis,Amphinectomys_savamis_CRICETIDAE_RODENTIA,Amphinectomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Amphinectomys_savamis,2,0,sampled,PC12_Cricetidae
Anathana_ellioti,Anathana_ellioti_TUPAIIDAE_SCANDENTIA,Anathana,TUPAIIDAE,SCANDENTIA,Scandentia,Euarchontoglires,Anathana_ellioti,0,0,imputed,PC4_Scandentia
Andalgalomys_olrogi,Andalgalomys_olrogi_CRICETIDAE_RODENTIA,Andalgalomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Andalgalomys_olrogi,1,0,sampled,PC12_Cricetidae
Andalgalomys_pearsoni,Andalgalomys_pearsoni_CRICETIDAE_RODENTIA,Andalgalomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Andalgalomys_pearsoni,4,0,sampled,PC12_Cricetidae
Andinomys_edax,Andinomys_edax_CRICETIDAE_RODENTIA,Andinomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Andinomys_edax,6,0,sampled,PC12_Cricetidae
Anisomys_imitator,Anisomys_imitator_MURIDAE_RODENTIA,Anisomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Anisomys_imitator,3,0,sampled,PC11_Muridae
Anomalurus_beecrofti,Anomalurus_beecrofti_ANOMALURIDAE_RODENTIA,Anomalurus,ANOMALURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Anomalurus_beecrofti,25,0,sampled,PC26_Anomaluromorpha
Anomalurus_derbianus,Anomalurus_derbianus_ANOMALURIDAE_RODENTIA,Anomalurus,ANOMALURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Anomalurus_derbianus,0,0,imputed,PC26_Anomaluromorpha
Anomalurus_pelii,Anomalurus_pelii_ANOMALURIDAE_RODENTIA,Anomalurus,ANOMALURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Anomalurus_pelii,0,0,imputed,PC26_Anomaluromorpha
Anomalurus_pusillus,Anomalurus_pusillus_ANOMALURIDAE_RODENTIA,Anomalurus,ANOMALURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Anomalurus_pusillus,0,0,imputed,PC26_Anomaluromorpha
Anonymomys_mindorensis,Anonymomys_mindorensis_MURIDAE_RODENTIA,Anonymomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Anonymomys_mindorensis,0,0,imputed,PC11_Muridae
Anotomys_leander,Anotomys_leander_CRICETIDAE_RODENTIA,Anotomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Anotomys_leander,0,0,imputed,PC12_Cricetidae
Anoura_canishina,Anoura_canishina_PHYLLOSTOMIDAE_CHIROPTERA,Anoura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,0,0,imputed,PC16_PhyllostomidRelated
Anoura_caudifer,Anoura_caudifer_PHYLLOSTOMIDAE_CHIROPTERA,Anoura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Anoura_caudifer,11,0,sampled,PC16_PhyllostomidRelated
Anoura_cultrata,Anoura_cultrata_PHYLLOSTOMIDAE_CHIROPTERA,Anoura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Anoura_cultrata,1,0,sampled,PC16_PhyllostomidRelated
Anoura_fistulata,Anoura_fistulata_PHYLLOSTOMIDAE_CHIROPTERA,Anoura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,0,0,imputed,PC16_PhyllostomidRelated
Anoura_geoffroyi,Anoura_geoffroyi_PHYLLOSTOMIDAE_CHIROPTERA,Anoura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Anoura_geoffroyi,20,0,sampled,PC16_PhyllostomidRelated
Anoura_latidens,Anoura_latidens_PHYLLOSTOMIDAE_CHIROPTERA,Anoura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Anoura_latidens,1,0,sampled,PC16_PhyllostomidRelated
Anoura_luismanueli,Anoura_luismanueli_PHYLLOSTOMIDAE_CHIROPTERA,Anoura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Anoura_luismanueli,0,0,imputed,PC16_PhyllostomidRelated
Anourosorex_assamensis,Anourosorex_assamensis_SORICIDAE_EULIPOTYPHLA,Anourosorex,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Anourosorex_assamensis,0,0,imputed,PC15_Eulipotyphla
Anourosorex_schmidi,Anourosorex_schmidi_SORICIDAE_EULIPOTYPHLA,Anourosorex,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Anourosorex_schmidi,0,0,imputed,PC15_Eulipotyphla
Anourosorex_squamipes,Anourosorex_squamipes_SORICIDAE_EULIPOTYPHLA,Anourosorex,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Anourosorex_squamipes,7,0,sampled,PC15_Eulipotyphla
Anourosorex_yamashinai,Anourosorex_yamashinai_SORICIDAE_EULIPOTYPHLA,Anourosorex,SORICIDAE,EULIPOTYPHLA,Soricidae,Laurasiatheria,Anourosorex_yamashinai,5,0,sampled,PC15_Eulipotyphla
Antechinomys_laniger,Antechinomys_laniger_DASYURIDAE_DASYUROMORPHIA,Antechinomys,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,Antechinomys_laniger,4,0,sampled,PC1_Marsupials
Antechinus_adustus,Antechinus_adustus_DASYURIDAE_DASYUROMORPHIA,Antechinus,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,Antechinus_adustus,0,0,imputed,PC1_Marsupials
Antechinus_agilis,Antechinus_agilis_DASYURIDAE_DASYUROMORPHIA,Antechinus,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,Antechinus_agilis,1,0,sampled,PC1_Marsupials
Antechinus_argentus,Antechinus_argentus_DASYURIDAE_DASYUROMORPHIA,Antechinus,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,NA,0,0,imputed,PC1_Marsupials
Antechinus_arktos,Antechinus_arktos_DASYURIDAE_DASYUROMORPHIA,Antechinus,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,NA,0,0,imputed,PC1_Marsupials
Antechinus_bellus,Antechinus_bellus_DASYURIDAE_DASYUROMORPHIA,Antechinus,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,Antechinus_bellus,2,0,sampled,PC1_Marsupials
Antechinus_flavipes,Antechinus_flavipes_DASYURIDAE_DASYUROMORPHIA,Antechinus,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,Antechinus_flavipes,7,0,sampled,PC1_Marsupials
Antechinus_godmani,Antechinus_godmani_DASYURIDAE_DASYUROMORPHIA,Antechinus,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,Antechinus_godmani,5,0,sampled,PC1_Marsupials
Antechinus_leo,Antechinus_leo_DASYURIDAE_DASYUROMORPHIA,Antechinus,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,Antechinus_leo,1,0,sampled,PC1_Marsupials
Antechinus_minimus,Antechinus_minimus_DASYURIDAE_DASYUROMORPHIA,Antechinus,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,Antechinus_minimus,4,0,sampled,PC1_Marsupials
Antechinus_mysticus,Antechinus_mysticus_DASYURIDAE_DASYUROMORPHIA,Antechinus,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,NA,0,0,imputed,PC1_Marsupials
Antechinus_stuartii,Antechinus_stuartii_DASYURIDAE_DASYUROMORPHIA,Antechinus,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,Antechinus_stuartii,2,0,sampled,PC1_Marsupials
Antechinus_subtropicus,Antechinus_subtropicus_DASYURIDAE_DASYUROMORPHIA,Antechinus,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,Antechinus_subtropicus,0,0,imputed,PC1_Marsupials
Antechinus_swainsonii,Antechinus_swainsonii_DASYURIDAE_DASYUROMORPHIA,Antechinus,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,Antechinus_swainsonii,5,0,sampled,PC1_Marsupials
Antechinus_vandycki,Antechinus_vandycki_DASYURIDAE_DASYUROMORPHIA,Antechinus,DASYURIDAE,DASYUROMORPHIA,Dasyuromorphia,Marsupialia,NA,0,0,imputed,PC1_Marsupials
Anthops_ornatus,Anthops_ornatus_HIPPOSIDERIDAE_CHIROPTERA,Anthops,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Anthops_ornatus,2,0,sampled,PC19_Yinpterochiroptera
Antidorcas_marsupialis,Antidorcas_marsupialis_BOVIDAE_CETARTIODACTYLA,Antidorcas,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Antidorcas_marsupialis,4,0,sampled,PC20_Cetartiodactyla
Antilocapra_americana,Antilocapra_americana_ANTILOCAPRIDAE_CETARTIODACTYLA,Antilocapra,ANTILOCAPRIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Antilocapra_americana,26,0,sampled,PC20_Cetartiodactyla
Antilope_cervicapra,Antilope_cervicapra_BOVIDAE_CETARTIODACTYLA,Antilope,BOVIDAE,CETARTIODACTYLA,Ruminantia,Laurasiatheria,Antilope_cervicapra,4,0,sampled,PC20_Cetartiodactyla
Antrozous_pallidus,Antrozous_pallidus_VESPERTILIONIDAE_CHIROPTERA,Antrozous,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Antrozous_pallidus,22,0,sampled,PC17_VespertilionidRelated
Aonyx_capensis,Aonyx_capensis_MUSTELIDAE_CARNIVORA,Aonyx,MUSTELIDAE,CARNIVORA,Caniformes,Laurasiatheria,Aonyx_capensis,9,0,sampled,PC22_Carnivora
Aonyx_cinerea,Aonyx_cinerea_MUSTELIDAE_CARNIVORA,Aonyx,MUSTELIDAE,CARNIVORA,Caniformes,Laurasiatheria,Aonyx_cinerea,8,0,sampled,PC22_Carnivora
Aonyx_congicus,Aonyx_congicus_MUSTELIDAE_CARNIVORA,Aonyx,MUSTELIDAE,CARNIVORA,Caniformes,Laurasiatheria,NA,0,0,imputed,PC22_Carnivora
Aotus_azarae,Aotus_azarae_AOTIDAE_PRIMATES,Aotus,AOTIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Aotus_azarae,15,0,sampled,PC5_Primates
Aotus_brumbacki,Aotus_brumbacki_AOTIDAE_PRIMATES,Aotus,AOTIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Aotus_griseimembra,Aotus_griseimembra_AOTIDAE_PRIMATES,Aotus,AOTIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,16,0,sampled,PC5_Primates
Aotus_jorgehernandezi,Aotus_jorgehernandezi_AOTIDAE_PRIMATES,Aotus,AOTIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Aotus_lemurinus,Aotus_lemurinus_AOTIDAE_PRIMATES,Aotus,AOTIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Aotus_lemurinus,3,0,sampled,PC5_Primates
Aotus_miconax,Aotus_miconax_AOTIDAE_PRIMATES,Aotus,AOTIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Aotus_miconax,0,0,imputed,PC5_Primates
Aotus_nancymaae,Aotus_nancymaae_AOTIDAE_PRIMATES,Aotus,AOTIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Aotus_nancymaae,17,0,sampled,PC5_Primates
Aotus_nigriceps,Aotus_nigriceps_AOTIDAE_PRIMATES,Aotus,AOTIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Aotus_nigriceps,2,0,sampled,PC5_Primates
Aotus_trivirgatus,Aotus_trivirgatus_AOTIDAE_PRIMATES,Aotus,AOTIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Aotus_trivirgatus,18,0,sampled,PC5_Primates
Aotus_vociferans,Aotus_vociferans_AOTIDAE_PRIMATES,Aotus,AOTIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Aotus_vociferans,3,0,sampled,PC5_Primates
Aotus_zonalis,Aotus_zonalis_AOTIDAE_PRIMATES,Aotus,AOTIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,3,0,sampled,PC5_Primates
Aplodontia_rufa,Aplodontia_rufa_APLODONTIIDAE_RODENTIA,Aplodontia,APLODONTIIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Aplodontia_rufa,24,0,sampled,PC13_SquirrelRelated
Apodemus_agrarius,Apodemus_agrarius_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_agrarius,10,0,sampled,PC11_Muridae
Apodemus_alpicola,Apodemus_alpicola_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_alpicola,5,0,sampled,PC11_Muridae
Apodemus_argenteus,Apodemus_argenteus_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_argenteus,5,0,sampled,PC11_Muridae
Apodemus_chevrieri,Apodemus_chevrieri_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_chevrieri,8,0,sampled,PC11_Muridae
Apodemus_draco,Apodemus_draco_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_draco,8,0,sampled,PC11_Muridae
Apodemus_epimelas,Apodemus_epimelas_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_epimelas,0,0,imputed,PC11_Muridae
Apodemus_flavicollis,Apodemus_flavicollis_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_flavicollis,7,0,sampled,PC11_Muridae
Apodemus_gurkha,Apodemus_gurkha_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_gurkha,5,0,sampled,PC11_Muridae
Apodemus_hyrcanicus,Apodemus_hyrcanicus_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_hyrcanicus,0,0,imputed,PC11_Muridae
Apodemus_latronum,Apodemus_latronum_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_latronum,7,0,sampled,PC11_Muridae
Apodemus_mystacinus,Apodemus_mystacinus_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_mystacinus,8,0,sampled,PC11_Muridae
Apodemus_pallipes,Apodemus_pallipes_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_pallipes,5,0,sampled,PC11_Muridae
Apodemus_peninsulae,Apodemus_peninsulae_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_peninsulae,8,0,sampled,PC11_Muridae
Apodemus_ponticus,Apodemus_ponticus_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_ponticus,3,0,sampled,PC11_Muridae
Apodemus_rusiges,Apodemus_rusiges_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_rusiges,0,0,imputed,PC11_Muridae
Apodemus_semotus,Apodemus_semotus_MURIDAE_RODENTIA,Apodemus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Apodemus_semotus,7,0,sampled,PC11_Muridae
